date,sma_10,sma_50,sma_200,mom_1,mom_20,mom_50,rsi_7,rsi_14,slowd,slowk,dema_10,dema_50,adx,cci_10,cci_20,aroon up,aroon down,mfi,chaikin a/d,obv
2017-11-24,32.758,32.5946,28.2331,1.1,2.32,2.8,73.0012,63.5681,79.2081,85.9439,34.063,33.4115,21.8427,120.8865,159.9944,100.0,57.1429,56.3701,75307991.2851,154258171.0
2017-11-27,33.102,32.6304,28.2896,-0.57,2.05,1.79,63.7233,59.3682,82.8214,83.552,34.2856,33.5289,21.7673,83.2752,114.8899,92.8571,50.0,51.2593,74248266.0168,151702363.0
2017-11-28,33.389,32.6738,28.3472,0.06,1.39,2.17,64.2808,59.6702,84.7725,84.8214,34.4593,33.6433,21.6238,62.611,92.2167,85.7143,42.8571,51.7246,74722705.2761,154264335.0
2017-11-29,33.559,32.688,28.3985,-1.54,-0.88,0.71,44.0223,49.4989,79.314,69.5685,34.0675,33.6317,20.2477,-10.2905,23.4174,78.5714,35.7143,47.8702,71379851.2671,148901339.0
2017-11-30,33.746,32.7096,28.4484,0.16,-0.92,1.08,46.082,50.4441,71.379,59.747,33.8212,33.6323,18.9698,-65.7395,2.3115,71.4286,28.5714,48.5535,72171738.4386,151420980.0
2017-12-01,33.759,32.7076,28.4886,-0.58,-0.91,-0.1,39.8767,47.0095,58.1597,45.1637,33.441,33.5875,18.4661,-125.1647,-30.77,64.2857,21.4286,48.9033,72227179.2611,147983649.0
2017-12-04,33.643,32.6842,28.5254,-0.5,-0.98,-1.17,35.1203,44.2146,47.7431,38.3185,32.9911,33.506,17.9984,-126.4736,-42.5958,57.1429,14.2857,41.4122,69303027.7227,144182252.0
2017-12-05,33.509,32.6818,28.5656,0.34,-1.18,-0.12,40.7289,46.5421,38.7649,32.8125,32.7706,33.4547,17.7129,-95.8939,-35.9311,50.0,7.1429,46.8908,69521837.914,146978160.0
2017-12-06,33.343,32.7,28.6078,0.25,0.04,0.91,44.8209,48.2517,34.2145,31.5126,32.6924,33.4249,17.3835,-69.4818,-23.012,42.8571,0.0,51.5072,70363264.9437,149406278.0
2017-12-07,33.255,32.7136,28.6542,0.4,0.3,0.68,51.1201,50.9544,32.9472,34.5165,32.7698,33.4269,16.7608,-37.0834,-1.8746,35.7143,0.0,50.3453,71312339.5781,150902277.0
2017-12-08,33.044,32.724,28.7008,-0.13,0.97,0.52,48.9992,50.0397,33.2687,33.7768,32.787,33.4181,15.9699,-9.988,6.6403,28.5714,78.5714,47.2089,70597403.4057,149682680.0
2017-12-11,32.93,32.7308,28.7513,0.4,2.3,0.34,55.6104,52.8446,35.0583,36.8814,32.9341,33.4399,15.1406,65.9371,34.5693,21.4286,71.4286,43.4375,69132121.844,151700898.0
2017-12-12,32.77,32.7294,28.8033,-0.4,1.27,-0.07,48.305,49.8317,35.442,35.6676,32.9121,33.4291,14.2005,40.1783,-2.845,14.2857,64.2857,34.5698,67730837.1666,149963305.0
2017-12-13,32.747,32.7002,28.8501,-0.17,1.47,-1.46,45.351,48.5644,35.5431,34.0803,32.8405,33.4052,13.4892,14.0187,-28.7595,7.1429,57.1429,35.7255,66565836.2575,148681804.0
2017-12-14,32.641,32.6726,28.8942,-0.67,0.81,-1.38,35.3977,43.8329,30.7553,22.5181,32.5671,33.3306,13.775,-85.2043,-89.3683,0.0,50.0,28.1085,65302868.9242,146787353.0
2017-12-15,32.593,32.6384,28.9366,0.0,-0.35,-1.71,35.3977,43.8329,23.9099,15.1312,32.3669,33.2597,14.1127,-111.7893,-113.7063,0.0,42.8571,28.8687,65338275.0222,146787353.0
2017-12-18,32.622,32.6346,28.9804,0.27,-0.87,-0.19,42.339,46.279,16.6786,12.3865,32.3117,33.2132,14.0449,-64.7439,-81.3801,0.0,35.7143,36.1359,65463775.0222,149222053.0
2017-12-19,32.611,32.6304,29.0242,-0.06,-1.45,-0.21,41.1916,45.8017,14.9738,17.4037,32.2552,33.1643,14.2415,-81.5968,-85.535,0.0,28.5714,41.0599,65988875.5796,147829395.0
2017-12-20,32.55,32.6364,29.0671,-0.25,-2.27,0.3,36.3965,43.7756,15.9768,18.1402,32.1349,33.0985,14.4241,-88.2119,-94.2166,50.0,21.4286,42.1765,65613424.4217,146046002.0
2017-12-21,32.392,32.6286,29.1101,-0.57,-2.46,-0.39,27.7911,39.4866,16.2213,13.1199,31.8618,32.9922,15.1928,-108.2938,-114.6494,42.8571,100.0,44.4515,64014467.5646,144070820.0
2017-12-22,32.269,32.615,29.1532,0.22,-3.34,-0.68,34.7391,41.8545,13.9927,10.7179,31.7378,32.9087,16.0372,-115.5386,-127.164,35.7143,100.0,46.1221,65721840.1646,146916441.0
2017-12-26,32.16,32.6102,29.198,0.54,-2.23,-0.24,48.8367,47.3051,14.2202,18.8229,31.8307,32.8712,15.8604,-44.9405,-77.5274,28.5714,92.8571,43.8903,67033387.8979,148652313.0
2017-12-27,32.116,32.6214,29.2463,0.25,-2.04,0.56,54.1826,49.6579,20.7523,32.716,31.9877,32.8548,15.3991,47.2099,-26.6553,21.4286,85.7143,42.9087,68694736.2312,150645931.0
2017-12-28,32.1,32.6376,29.2944,0.11,-0.39,0.81,56.5149,50.701,31.7887,43.8272,32.1445,32.8475,14.5495,125.9153,16.1918,14.2857,78.5714,42.444,68897521.0979,151949548.0
2017-12-29,32.17,32.6462,29.3394,0.19,-0.36,0.43,60.5607,52.5305,42.3868,50.6173,32.326,32.8549,13.7816,153.7399,66.1418,7.1429,71.4286,43.2604,68485871.8387,153537338.0
2018-01-02,32.329,32.6862,29.3895,0.89,1.11,2.0,73.8544,60.0156,53.1778,65.089,32.7557,32.93,14.1654,197.7544,156.5734,100.0,64.2857,43.416,69464714.7679,155624305.0
2018-01-03,32.513,32.7462,29.4429,0.52,2.13,3.0,78.7393,63.6246,65.1541,79.7559,33.2445,33.0404,14.974,173.1548,193.0741,100.0,57.1429,52.1467,70920912.7341,158269236.0
2018-01-04,32.709,32.8152,29.5031,0.06,1.85,3.45,79.2609,64.0281,78.0403,89.2761,33.6218,33.1486,16.1021,142.3285,191.8953,100.0,50.0,57.5614,70093132.9694,159832820.0
2018-01-05,32.933,32.8438,29.5623,0.03,1.63,1.43,79.5535,64.2417,85.7815,88.3125,33.9041,33.2525,17.0751,100.5026,152.0272,92.8571,42.8571,58.2543,70196498.8067,161314397.0
2018-01-08,33.252,32.8962,29.6242,0.38,1.61,2.62,83.0812,66.9206,88.9942,89.3939,34.2301,33.3792,18.2148,87.4534,140.1264,85.7143,35.7143,64.8306,71638629.2839,162941416.0
2018-01-09,33.52,32.9294,29.6839,-0.29,1.45,1.66,72.0182,63.0391,89.004,89.3057,34.3657,33.4757,19.4866,82.8892,129.2993,100.0,28.5714,64.2586,70286913.7965,161063286.0
2018-01-10,33.754,32.9726,29.7457,0.2,1.25,2.16,74.726,64.5656,89.8162,90.7489,34.5218,33.5815,20.4313,71.6688,116.9716,92.8571,21.4286,69.7802,70529425.6951,162584497.0
2018-01-11,33.967,33.0022,29.8065,0.04,1.69,1.48,75.2841,64.878,89.6704,88.9567,34.64,33.6838,21.3086,70.7634,105.2484,85.7143,14.2857,76.2492,70639120.0655,164065371.0
2018-01-12,34.171,33.0176,29.8683,0.02,1.88,0.77,75.5984,65.0439,90.3408,91.3167,34.7238,33.7811,22.1231,64.2365,90.837,78.5714,7.1429,78.3373,71199565.8655,165219230.0
2018-01-16,34.414,33.0406,29.9339,0.58,3.13,1.15,82.939,69.5389,89.0684,86.9318,34.9676,33.9167,24.3523,227.4366,130.9546,100.0,0.0,89.3046,69122724.6039,168153897.0
2018-01-17,34.7,33.1018,30.0067,1.32,4.45,3.06,90.5151,76.8386,89.096,89.0395,35.5741,34.1454,26.6225,212.6939,147.9114,100.0,0.0,89.9418,71700926.9569,171176617.0
2018-01-18,35.035,33.1918,30.0836,1.01,5.19,4.5,93.2076,80.6579,88.85,90.5786,36.3447,34.4378,29.3114,189.8972,177.4008,100.0,0.0,90.6217,74319753.7069,174668386.0
2018-01-19,35.333,33.2648,30.1589,-0.31,4.94,3.65,84.6072,76.4888,91.5337,94.9829,36.7965,34.6886,31.8082,130.2294,159.4984,92.8571,0.0,91.0561,74776685.3928,172264528.0
2018-01-22,35.705,33.3726,30.2357,0.77,5.96,5.39,87.8547,79.3447,93.6927,95.5165,37.3669,34.9831,34.3786,119.7072,165.3884,100.0,0.0,91.1566,76372278.9484,173953980.0
2018-01-23,36.045,33.4788,30.3114,0.06,6.59,5.31,88.0833,79.5531,95.0669,94.7013,37.7885,35.2643,36.8942,104.3708,157.4434,100.0,0.0,91.1323,77140811.4332,175723392.0
2018-01-24,36.398,33.5978,30.3916,-0.16,6.21,5.95,83.2115,77.3128,94.9482,94.6269,38.0258,35.5157,39.2301,84.099,131.3592,92.8571,0.0,83.1523,77179137.7605,173615444.0
2018-01-25,36.784,33.746,30.4753,0.53,6.2,7.41,86.168,79.3839,94.165,93.1667,38.3547,35.7922,41.5535,88.3122,126.8696,100.0,14.2857,83.714,78337315.7605,175931800.0
2018-01-26,37.245,33.8974,30.5596,0.79,6.74,7.57,89.4109,82.0189,94.2552,94.9718,38.8375,36.1122,43.9263,118.2045,135.0776,100.0,7.1429,88.7246,79944756.8824,177621674.0
2018-01-29,37.635,34.0424,30.6382,-0.69,5.94,7.25,72.1697,73.2167,93.8981,93.5559,38.9443,36.3593,46.1296,96.2488,111.7412,92.8571,0.0,82.4949,78371847.5581,175858109.0
2018-01-30,37.927,34.1796,30.7149,-0.4,5.35,6.86,63.8434,68.6193,92.1462,87.911,38.8689,36.5599,46.631,46.4876,83.7399,85.7143,7.1429,72.0444,77019334.5373,172441234.0
2018-01-31,38.15,34.3062,30.7872,0.63,5.09,6.33,70.1677,71.6398,88.7497,84.7822,39.0012,36.7959,47.2844,80.0525,90.7208,78.5714,0.0,73.6008,77793268.7873,175536971.0
2018-02-01,38.34,34.4306,30.8642,0.68,5.25,6.22,75.5525,74.4936,86.8411,87.8301,39.3056,37.069,48.2468,126.4146,101.9832,100.0,0.0,74.3382,78996244.7507,177727493.0
2018-02-02,38.407,34.5138,30.937,-1.54,3.65,4.16,51.1555,59.8141,84.9747,82.3118,39.0038,37.2063,47.1704,-35.8249,54.3623,92.8571,0.0,70.7363,77670802.5939,175023591.0
2018-02-05,38.226,34.5514,31.0012,-1.71,1.91,1.88,36.0677,48.4073,76.4321,59.1545,38.1989,37.2025,44.3198,-196.66,-4.79,85.7143,0.0,64.824,76039281.747,173327134.0
2018-02-06,38.153,34.6194,31.0723,1.14,2.67,3.4,47.9971,54.6205,60.6278,40.4171,37.9696,37.2851,41.3021,-145.5078,-9.9953,78.5714,0.0,64.5379,78096091.2967,176011977.0
2018-02-07,38.064,34.659,31.1403,-0.32,2.64,1.98,45.233,52.7019,43.2325,30.1259,37.6882,37.3368,39.1872,-76.8183,8.7676,71.4286,92.8571,62.671,76536511.1809,174216727.0
2018-02-08,37.744,34.6744,31.1967,-1.78,0.66,0.77,32.9274,43.5403,31.2483,23.2019,36.888,37.2471,37.1988,-136.2455,-75.143,64.2857,100.0,54.7335,73799733.1809,171479949.0
2018-02-09,37.414,34.7024,31.2519,0.69,1.31,1.4,40.2755,47.3604,24.6251,20.5475,36.5246,37.2142,36.0895,-134.9244,-121.6,57.1429,100.0,45.0988,76957398.1809,176524954.0
2018-02-12,37.214,34.7734,31.2974,0.61,1.9,3.55,46.3389,50.546,22.7023,24.3576,36.462,37.2286,34.492,-54.5965,-64.8251,50.0,92.8571,44.632,76753158.5809,178056751.0
2018-02-13,37.146,34.8596,31.3482,0.92,2.24,4.31,54.4719,54.972,29.6337,43.9959,36.7255,37.3116,32.2253,-2.5345,-25.1699,42.8571,85.7143,51.7815,78365565.1054,180949598.0
2018-02-14,37.162,34.9868,31.4038,1.47,2.39,6.36,64.5014,60.981,43.5392,62.264,37.4108,37.5015,31.0193,105.2372,80.1921,35.7143,78.5714,55.343,80549778.1364,185994090.0
2018-02-15,37.417,35.1854,31.4797,3.07,4.45,9.93,76.9001,69.9886,61.6165,78.5897,38.9333,37.9149,31.4856,231.6111,258.1055,100.0,71.4286,64.0217,84802446.1364,195916982.0
2018-02-16,37.84,35.38,31.5541,0.14,4.9,9.73,77.3215,70.3251,76.6917,89.2213,40.0988,38.3135,31.9866,158.7762,227.3881,100.0,64.2857,69.2779,85633778.1691,199525206.0
2018-02-20,38.529,35.5886,31.6352,0.95,5.08,10.43,80.1836,72.572,86.7441,92.4213,41.2593,38.7603,32.6728,131.1523,219.7855,100.0,57.1429,76.3421,86926683.4174,202702685.0
2018-02-21,39.148,35.798,31.7154,0.44,5.46,10.47,81.4486,73.5702,91.2659,92.1551,42.2408,39.2132,33.6696,113.2344,206.8934,100.0,50.0,77.7432,83454671.3354,208133268.0
2018-02-22,39.689,35.988,31.7891,-1.1,4.52,9.5,68.6637,67.005,90.9985,88.4191,42.5755,39.5533,33.8032,71.9984,139.2055,92.8571,42.8571,71.063,79954458.3317,204579006.0
2018-02-23,40.418,36.172,31.8646,0.1,4.09,9.2,69.1768,67.2908,88.0204,83.4871,42.8264,39.8793,33.7193,53.7236,108.2635,85.7143,35.7143,70.0202,79825162.4002,207725207.0
2018-02-26,41.029,36.3542,31.9371,-0.49,2.81,9.11,63.2552,64.3499,83.523,78.6628,42.8213,40.1465,33.988,47.0203,94.6764,78.5714,28.5714,73.8626,76833311.9843,204661046.0
2018-02-27,41.584,36.5408,32.0091,0.05,3.55,9.33,63.6259,64.5203,79.9039,77.5619,42.8073,40.3999,33.9526,23.6731,72.4827,71.4286,21.4286,68.7138,76257129.276,207426723.0
2018-02-28,41.951,36.7216,32.0742,-0.96,2.99,9.04,51.8986,58.7172,76.4179,73.029,42.4555,40.5625,33.2581,-47.7705,46.5399,64.2857,14.2857,64.1453,74231037.1331,204590194.0
2018-03-01,42.075,36.8832,32.1304,-0.96,1.4,8.08,42.7136,53.5321,72.5217,66.9743,41.8575,40.6397,31.7552,-170.824,17.5836,57.1429,7.1429,63.4238,72489744.6998,201517325.0
2018-03-02,42.005,37.062,32.1917,1.13,1.85,8.94,53.9142,58.21,67.2758,61.824,41.7737,40.797,30.0933,-115.4991,24.6247,50.0,0.0,70.6394,75295599.4998,204523598.0
2018-03-05,41.967,37.2512,32.2624,0.46,3.85,9.46,57.83,59.9764,63.3727,61.3197,41.8526,40.9782,28.9101,-44.7044,41.2321,42.8571,0.0,71.3869,77174277.2521,207253943.0
2018-03-06,41.928,37.4642,32.3369,0.94,6.5,10.65,64.9334,63.3825,63.2845,66.7099,42.2118,41.219,28.3778,34.8992,62.8079,35.7143,0.0,71.2067,78546222.3653,209457370.0
2018-03-07,41.895,37.6986,32.4101,0.5,5.86,11.72,68.2521,65.0846,66.2899,70.8402,42.6324,41.4819,28.0898,69.942,65.3767,28.5714,0.0,69.94,80680893.2336,211813633.0
2018-03-08,42.031,37.9404,32.4857,0.59,6.77,12.09,71.9116,67.032,71.6467,77.3899,43.1264,41.7726,28.3222,142.0743,92.1005,21.4286,71.4286,65.3253,80891476.9759,214731722.0
2018-03-09,42.091,38.1582,32.5588,-0.66,7.89,10.89,62.5082,62.8116,74.9857,76.727,43.2595,41.9931,28.0253,94.4991,77.1488,14.2857,64.2857,58.1193,79630511.8975,211935669.0
2018-03-12,42.189,38.3688,32.6314,-0.11,7.09,10.53,60.9582,62.1097,76.5456,75.5198,43.3067,42.19,27.7497,71.3799,69.2377,7.1429,57.1429,52.6341,78650961.3033,210363832.0
2018-03-13,42.213,38.5634,32.7037,-0.69,5.79,9.73,51.5957,57.7504,73.0419,66.8789,43.0994,42.3199,26.6586,21.589,33.4266,0.0,50.0,43.1037,77882890.138,208596739.0
2018-03-14,42.403,38.7682,32.7804,0.7,5.57,10.24,59.0413,60.7594,70.0163,67.6503,43.1652,42.4935,25.7937,40.9119,50.6093,78.5714,42.8571,50.4868,78495419.6618,210526207.0
2018-03-15,42.617,38.9408,32.8558,-0.72,3.38,8.63,49.8413,56.3166,66.1869,64.0313,42.9655,42.5993,24.9247,-10.5284,6.8529,71.4286,35.7143,52.0291,77325386.6618,208440496.0
2018-03-16,42.721,39.1036,32.9349,0.03,0.34,8.14,50.2184,56.4594,65.2614,64.1026,42.8187,42.6986,23.9405,-63.4427,-15.7913,64.2857,28.5714,45.118,77920297.8724,210055255.0
2018-03-19,42.77,39.2634,33.0105,-0.09,0.11,7.99,48.9309,55.8691,62.227,58.547,42.6736,42.7829,22.5492,-115.6579,-40.7836,57.1429,21.4286,46.5762,79151668.4811,208338799.0
2018-03-20,42.782,39.434,33.0928,0.57,-0.27,8.53,57.0644,58.8067,61.6097,62.1795,42.7495,42.9035,21.8577,-12.5239,30.6472,50.0,14.2857,55.5828,80249883.2366,211427528.0
2018-03-21,42.787,39.6056,33.173,0.43,-0.28,8.58,62.3428,60.92,63.1292,68.661,42.9435,43.0478,21.5737,47.3974,81.16,42.8571,7.1429,64.8533,81312564.2366,214615571.0
2018-03-22,42.596,39.7556,33.2479,-1.37,-0.55,7.5,42.7893,51.8015,63.5127,59.6975,42.6293,43.0759,20.1934,-93.2148,-24.0174,35.7143,0.0,55.3856,79800068.761,211263554.0
2018-03-23,42.402,39.8878,33.3199,-0.69,-1.34,6.61,36.1307,47.9117,54.9455,36.4781,42.1647,43.0469,18.7999,-161.0266,-80.2676,28.5714,0.0,49.0804,78231991.761,209695477.0
2018-03-26,42.252,40.0258,33.3936,0.33,-0.52,6.9,41.2333,49.8512,38.829,20.3113,41.9293,43.0425,18.2094,-150.4282,-91.8618,21.4286,100.0,41.4154,79558950.4216,212647283.0
2018-03-27,41.996,40.1284,33.461,-1.75,-2.32,5.13,27.5941,41.1094,22.8228,11.6788,41.1784,42.9016,18.2318,-182.8932,-150.2582,14.2857,100.0,34.03,77397958.5266,209942956.0
2018-03-28,41.622,40.2098,33.5275,-0.48,-1.84,4.07,24.9528,39.0849,15.7931,15.3892,40.4691,42.7296,18.8189,-180.479,-197.1246,7.1429,100.0,25.1905,77138556.6442,207003068.0
2018-03-29,41.34,40.2688,33.5934,0.2,-0.68,2.95,28.2895,40.4019,12.6363,10.8408,40.0201,42.581,18.8757,-108.8379,-154.1481,0.0,92.8571,40.4296,71225129.4442,213923036.0
2018-04-02,41.024,40.3014,33.6604,-0.31,-2.12,1.63,26.1843,38.9946,12.9899,12.7395,39.5982,42.4151,19.2692,-105.005,-166.6602,50.0,85.7143,39.4614,70078072.0878,211228785.0
2018-04-03,40.71,40.3388,33.7269,-0.07,-2.65,1.87,25.6808,38.6671,11.9877,12.3826,39.2775,42.2515,19.8143,-87.678,-146.1703,42.8571,100.0,37.5919,69241585.7256,207294201.0
2018-04-04,40.398,40.3726,33.7973,0.59,-3.0,1.69,37.4981,43.0118,13.8323,16.3746,39.251,42.141,20.6166,-73.4224,-122.6556,35.7143,100.0,39.3663,72118494.8684,210650595.0
2018-04-05,40.09,40.4146,33.865,0.47,-3.03,2.1,45.5453,46.2767,18.0361,25.351,39.4021,42.0713,20.7371,-7.4349,-68.4995,28.5714,92.8571,45.9955,72897862.33,214027854.0
2018-04-06,39.845,40.445,33.9307,-0.74,-4.36,1.52,36.834,42.1794,23.8759,29.902,39.2828,41.9471,21.3017,-37.0389,-84.0284,21.4286,85.7143,44.5655,71335975.9416,210873456.0
2018-04-09,39.196,40.3702,33.9701,-4.73,-8.43,-3.74,15.1811,26.2071,25.5148,21.2914,37.6428,41.4648,23.7595,-310.5648,-236.9781,14.2857,100.0,35.5808,60069344.7652,195752451.0
2018-04-10,38.447,40.2662,34.0054,-0.67,-8.99,-5.2,13.8369,24.7759,20.2321,9.5029,36.2248,40.9576,26.1975,-187.7404,-228.0384,7.1429,100.0,28.031,55298171.0555,187684830.0
2018-04-11,37.975,40.1964,34.0427,1.02,-7.28,-3.49,25.546,30.9575,12.7314,7.4,35.5389,40.5572,26.9144,-104.7633,-170.5947,0.0,100.0,33.9663,55843820.3978,197849371.0
2018-04-12,37.366,40.0976,34.0726,-1.85,-9.83,-4.94,19.8407,26.6758,8.0986,7.3928,34.4507,40.0367,27.7321,-97.9082,-170.3727,0.0,100.0,30.958,46026818.2571,186176063.0
2018-04-13,36.719,39.9826,34.1031,-0.18,-9.29,-5.75,19.3501,26.2947,7.5039,7.7187,33.6201,39.5318,28.5618,-95.313,-163.7832,0.0,100.0,29.1081,41798016.7163,178671472.0
2018-04-16,36.168,39.867,34.1332,0.65,-8.67,-5.78,26.9584,30.1739,7.5243,7.4612,33.2577,39.1057,29.5872,-78.3771,-132.5529,0.0,100.0,46.1462,55574789.6073,204859752.0
2018-04-17,35.564,39.7702,34.1652,-0.6,-9.18,-4.84,24.4722,28.6737,8.5615,10.5044,32.8291,38.6578,30.3824,-64.8847,-108.8658,0.0,92.8571,52.6533,44542514.5321,192733367.0
2018-04-18,35.096,39.7466,34.2089,1.95,-7.8,-1.18,44.0404,39.2456,13.0568,21.2048,33.1935,38.3856,30.1519,-17.7864,-68.822,7.1429,85.7143,57.7939,48639014.8608,202641996.0
2018-04-19,34.522,39.6884,34.2502,-0.59,-8.82,-2.91,40.3502,37.4376,18.9589,25.1674,33.3014,38.0837,29.4453,5.0876,-59.9693,0.0,78.5714,57.4859,43780231.0292,195648292.0
2018-04-20,33.955,39.6232,34.2889,-0.67,-8.12,-3.26,36.3184,35.4408,24.7915,28.0022,33.1882,37.7478,29.1035,-30.0167,-72.9571,21.4286,71.4286,56.323,40576384.3346,189892709.0
2018-04-23,33.896,39.6006,34.3291,0.35,-7.08,-1.13,39.9738,37.3215,25.9061,24.5487,33.2456,37.4585,28.0188,45.4378,-54.1398,14.2857,64.2857,60.3671,35811254.4164,196154326.0
2018-04-24,33.851,39.5536,34.3655,-0.53,-7.94,-2.35,36.2933,35.6289,24.5634,21.1392,33.1362,37.1455,27.4733,-37.1798,-66.0621,7.1429,57.1429,54.6327,31562871.7898,185469000.0
2018-04-25,33.651,39.4838,34.398,-0.53,-6.72,-3.49,32.773,33.9697,21.6448,19.2466,32.901,36.8102,27.5865,-109.5509,-81.0838,0.0,100.0,49.3186,31983040.1413,174311196.0
2018-04-26,33.608,39.39,34.4292,-0.28,-6.52,-4.69,30.9242,33.093,19.3784,17.7494,32.6546,36.4734,27.6916,-102.3225,-81.3036,0.0,92.8571,48.7235,30277735.2111,168670572.0
2018-04-27,33.561,39.2624,34.4551,-0.22,-6.94,-6.38,29.4037,32.3857,17.9442,16.8368,32.4195,36.1397,28.0018,-110.425,-86.6449,14.2857,85.7143,52.7593,29569523.4956,164085833.0
2018-04-30,33.534,39.0904,34.4635,0.85,-5.78,-8.6,42.2114,37.9074,19.212,23.0499,32.546,35.8915,27.9537,-51.9932,-67.0588,7.1429,78.5714,58.2961,33702562.8893,170953515.0
2018-05-01,33.594,38.921,34.4735,0.27,-5.44,-8.47,45.852,39.5949,23.4339,30.415,32.7469,35.6793,27.7846,-27.4757,-55.2726,0.0,71.4286,55.9959,36574202.8451,174441883.0
2018-05-02,33.521,38.745,34.4881,0.62,-5.41,-8.8,53.671,43.3989,32.7461,44.7735,33.1156,35.5279,26.6905,51.0804,-19.1354,0.0,64.2857,64.2085,39562569.3906,182659891.0
2018-05-03,33.477,38.5542,34.5001,-0.3,-6.18,-9.54,49.6257,42.02,42.0004,50.8127,33.3006,35.3631,25.6746,59.1496,-10.9965,28.5714,57.1429,65.8384,39328769.5549,178393044.0
2018-05-04,33.463,38.378,34.5125,-0.37,-5.81,-8.81,44.7702,40.3185,48.8571,50.985,33.3237,35.1803,24.9306,1.3269,-37.5339,21.4286,50.0,54.7586,40540439.7368,175060951.0
2018-05-07,33.464,38.2098,34.5261,0.5,-0.58,-8.41,52.1511,43.6397,50.4811,49.6454,33.5129,35.0476,23.4542,104.2281,43.0565,14.2857,42.8571,50.1078,40121836.4845,177794184.0
2018-05-08,33.484,38.0446,34.5377,-0.34,-0.25,-8.26,47.152,41.9309,49.5403,47.9905,33.5459,34.8975,22.3124,52.7086,5.1085,7.1429,35.7143,42.4283,39734208.0045,175371506.0
2018-05-09,33.615,37.89,34.5501,0.58,-0.69,-7.73,55.6189,45.8278,51.4454,56.7003,33.7662,34.8017,21.0977,88.8966,61.9398,0.0,28.5714,39.9767,41786423.3122,179182763.0
2018-05-10,33.869,37.7736,34.5678,0.95,2.11,-5.82,66.0215,51.5615,57.9363,69.1182,34.246,34.7856,20.1567,173.8896,161.5413,100.0,21.4286,46.2887,43446676.043,183293865.0
2018-05-11,34.127,37.6728,34.584,-0.18,2.11,-5.04,62.7692,50.4715,68.6931,80.2608,34.5415,34.7577,19.5481,154.2242,146.6446,100.0,14.2857,44.2526,42660102.2504,179868463.0
2018-05-14,34.277,37.5448,34.6045,-0.23,1.23,-6.4,58.4751,49.0447,77.162,82.1071,34.6814,34.7147,18.9829,110.7043,125.8753,92.8571,7.1429,49.0392,39710809.4625,176587789.0
2018-05-15,34.304,37.3884,34.6264,-0.96,0.87,-7.82,43.8629,43.5154,76.6847,67.6861,34.4636,34.6014,17.9656,-48.6395,-5.9666,85.7143,0.0,54.6555,39246239.8651,172613138.0
2018-05-16,34.298,37.219,34.6524,0.29,-0.79,-8.47,48.4066,45.5138,69.8242,59.6793,34.3951,34.5181,16.8275,-10.503,32.7415,78.5714,7.1429,61.534,38658785.6429,174595796.0
2018-05-17,34.31,37.0372,34.6779,-0.12,-0.32,-9.09,46.5863,44.8073,59.2195,50.293,34.3028,34.4314,16.1647,-31.2297,22.2202,71.4286,0.0,62.4289,38345390.0288,171023086.0
2018-05-18,34.351,36.842,34.706,-0.08,0.27,-9.76,45.2625,44.3135,52.2486,46.7735,34.2068,34.3447,15.5492,-65.0899,0.173,64.2857,0.0,54.5592,39636119.5025,168570700.0
2018-05-21,34.406,36.6728,34.7334,0.64,0.56,-8.46,56.737,49.1423,47.9625,46.8211,34.347,34.3133,14.7865,29.5021,85.87,57.1429,0.0,54.0387,39468199.4551,171361049.0
2018-05-22,34.454,36.4976,34.7564,-0.41,0.68,-8.76,49.0518,46.3684,46.3472,45.447,34.3146,34.2533,13.9261,-13.2259,52.3366,50.0,14.2857,43.7206,38305247.4551,169990427.0
2018-05-23,34.476,36.3426,34.7793,0.32,1.53,-7.75,54.6457,48.7977,47.5739,50.4535,34.3956,34.2225,13.1639,-33.1803,33.4507,42.8571,7.1429,46.4175,39800893.5852,171686831.0
2018-05-24,34.303,36.1536,34.7978,-1.0,0.81,-9.45,39.0243,42.343,43.489,34.5665,34.124,34.1176,12.8557,-95.9231,-36.5756,35.7143,0.0,44.9319,36685120.9186,167013172.0
2018-05-25,34.123,35.974,34.8108,-0.25,0.78,-8.98,36.0209,40.8869,35.4237,21.2511,33.8403,34.0007,12.6658,-145.3142,-108.2835,28.5714,100.0,39.2858,35199904.0448,165076750.0
2018-05-29,33.883,35.7772,34.8267,-0.83,-0.9,-9.84,27.749,36.4103,20.1362,4.5911,33.3578,33.8279,13.2777,-210.2557,-202.8231,21.4286,100.0,37.7194,31798140.0974,160767849.0
2018-05-30,33.827,35.5998,34.8482,0.88,-0.29,-8.87,43.7322,43.4765,12.2855,11.0143,33.296,33.7339,13.8005,-109.7706,-145.7011,14.2857,92.8571,37.1889,34712077.4611,164329328.0
2018-05-31,33.76,35.4146,34.8671,0.18,-0.73,-9.26,46.5536,44.827,12.2668,21.1951,33.3156,33.6604,13.6558,-35.26,-70.5163,7.1429,85.7143,34.8043,34493068.9475,167030433.0
2018-06-01,33.793,35.2384,34.8879,0.88,0.45,-8.81,58.4399,50.992,24.0614,39.9748,33.6264,33.6599,12.7594,61.1194,25.9912,0.0,78.5714,33.6776,35555348.1928,169845473.0
